,State Abbreviation,Average Household Income 2020/2021,"Percent Change in Household Income, 1984-2019","Average Yearly Percent Change in Household Income, 1984-2019",MinWage,City,Average House Price 2020/2021,"Percent Change in Housing Prices, 2000-2019","Average Yearly Percent Change in Housing Prices, 2000-2019",Violent Crime Total,Property Crime Total,Property Crime Per Capita,Violent Crime Per Capita,Total Crime Per Capita,State,County,TotalPop,Men,Women,VotingAgeCitizen,Employed,Hispanic,White,Black,Native,Asian,Pacific,Income,IncomePerCap,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment,Population
404,CA,0.737961649,0.014144149,0.014144149,1.13994777,Baldwin Park,0.443012606,2.042984791,2.042984791,-0.241305914,-0.326230498,-1.010114854,-0.611358021,-0.982681401,California,Los Angeles County,3.82385639,3.82666945,3.820850223,3.759571544,3.818642505,1.561271066,-1.541543912,-0.340362744,-0.149533307,1.260841995,0.155716684,0.028345693,-0.093837543,0.366897353,0.341592766,-0.239607348,0.288314386,0.172653729,-0.223901526,0.321864126,-0.451364188,0.086928923,0.396169628,0.092611875,0.256218109,0.250711713,1.128201071,-0.239061666,-0.512410684,1.785999617,0.071967023,0.417354867,-0.155849753
405,CA,0.737961649,0.014144149,0.014144149,1.13994777,Chino Hills,1.201481684,1.33379274,1.33379274,-0.260393658,-0.329681097,-1.148870343,-0.844813296,-1.154210189,California,San Bernardino County,0.283450557,0.29351294,0.273665049,0.264806144,0.150441186,1.773069846,-1.30496983,-0.374289762,-0.071341418,-0.007047375,0.316051367,-0.369801149,-1.169907615,0.658006517,0.719841696,-1.333557833,0.391924897,0.674302092,0.725232589,1.359121438,0.276945788,1.417214924,-0.46642889,-0.548524853,-0.680341911,0.016166159,1.029059765,-0.782129891,0.656206446,0.426314651,-0.093801678,1.512899725,-0.156029995
406,CA,0.737961649,0.014144149,0.014144149,1.13994777,Alameda,2.455489318,1.272293616,1.272293616,-0.228840449,-0.133115908,0.706775286,-0.516705656,0.45691445,California,Alameda County,0.065468119,0.063470296,0.067402175,0.06689585,0.110044142,0.033169125,-1.199429238,-0.013504887,-0.132777902,3.260448613,1.572006383,1.527779939,1.309277952,-0.662449432,-0.863652033,1.507162528,-0.826391809,-1.773741922,-0.816669301,-0.741195606,-2.102022932,0.419500423,1.795606915,0.751394568,1.65651173,0.71980282,1.37078086,-0.398657226,0.071897881,0.84085275,-0.259570379,-0.351857481,-0.156467724
407,GA,-1.164809228,-1.216833768,-1.216833768,-1.263387054,Albany,-0.990145446,-1.133218253,-1.133218253,0.153303977,-0.064341889,1.663704973,3.487582679,2.22498833,Georgia,Dougherty County,-0.616537275,-0.618293054,-0.614788842,-0.640263553,-0.627868248,-1.060832837,-1.575704393,4.633669098,-0.233310331,-0.879115561,-0.485622048,-1.710931789,-1.57958735,3.241838187,3.391987363,-1.411404497,1.503058316,0.318131754,-0.082766342,1.475232331,-0.170938267,2.996929549,-0.313521253,0.069083922,-1.180446776,-0.422855006,-1.365097289,-1.28308262,1.782069291,-0.922315966,-0.756876483,4.603734794,-0.157137193
408,IL,0.457551781,0.224546057,0.224546057,0.427848563,Arlington Heights,-0.07265507,-1.153515142,-1.153515142,,,,,,Illinois,Cook County,1.665701003,1.630922268,1.699331664,1.842592581,1.689773796,0.145194926,-0.91033979,1.389915177,-0.250065736,0.008722393,-0.432177154,-0.243310295,0.121185421,0.492473855,0.448695509,-0.000604433,0.402643226,-0.028005617,-0.940162587,0.414752841,-2.204358458,-0.839520255,2.772886161,0.845506381,0.347146266,-0.302575235,1.687189282,0.671962987,-0.320016401,-0.911261617,-0.591107781,1.564180549,-0.15768364
409,PA,-0.042637486,1.850164027,1.850164027,-1.263387054,Scranton,-0.903172909,,,-0.191833598,-0.305050955,-0.831297311,-0.15046572,-0.722518397,Pennsylvania,Lackawanna County,-0.563133894,-0.564028159,-0.562225376,-0.571392533,-0.569445928,-0.786019544,1.408494093,-0.73341966,-0.261236006,-0.557412288,-0.432177154,-1.02349162,-0.730140079,0.288887707,0.505636208,-0.529142308,-0.254747607,0.669285609,-0.043954166,0.874035929,0.368649052,1.0905822,-0.547868827,0.704338661,-1.116797066,-0.777680331,-1.118298721,0.527883662,-0.263010687,-0.728864853,0.569273126,-0.617585382,-0.158221504
410,IL,0.457551781,0.224546057,0.224546057,0.427848563,Evanston,0.165643355,-0.898950559,-0.898950559,-0.253381834,-0.231993433,-0.053453522,-0.709988742,-0.217523115,Illinois,Cook County,1.665701003,1.630922268,1.699331664,1.842592581,1.689773796,0.145194926,-0.91033979,1.389915177,-0.250065736,0.008722393,-0.432177154,-0.243310295,0.121185421,0.492473855,0.448695509,-0.000604433,0.402643226,-0.028005617,-0.940162587,0.414752841,-2.204358458,-0.839520255,2.772886161,0.845506381,0.347146266,-0.302575235,1.687189282,0.671962987,-0.320016401,-0.911261617,-0.591107781,1.564180549,-0.158896695
411,MI,-0.760428682,-1.417570809,-1.417570809,-0.330537093,Kalamazoo,-0.707433592,-1.142066227,-1.142066227,0.144928743,-0.006098148,1.946776051,3.076060178,2.357956726,Michigan,Kalamazoo County,-0.541907871,-0.54188556,-0.541890375,-0.54794886,-0.539853611,-0.93246994,0.946052947,0.037799384,-0.199799521,-0.634684152,-0.458899601,-0.71810583,-0.485599881,0.638979774,0.281940605,0.048561881,0.263304952,-0.589851784,-0.809612542,0.61343148,0.678313695,-1.124581541,-0.4331881,0.28671749,-0.225701125,-0.513064834,-1.179471015,0.625414282,-0.62879735,-0.098766942,-0.093801678,0.156288858,-0.158959637
412,TX,-0.416097945,-0.75524743,-0.75524743,-1.263387054,Baytown,-0.698272785,-0.085335273,-0.085335273,-0.191833598,-0.105630097,0.964793268,-0.167452414,0.755136216,Texas,Chambers County,-0.639700555,-0.638727805,-0.640598348,-0.670194599,-0.64443879,-0.190882477,0.566718644,-0.117768406,-0.250065736,-0.694609272,-0.485622048,-0.094937202,-0.352143672,-0.017442852,-0.112577097,-0.687567097,-2.223347329,-2.596445238,3.311534843,1.82356501,1.523578559,-1.469030595,-0.704100544,-0.960264035,-0.089308889,-1.818100351,0.44686827,-1.369530215,1.026743585,0.868488624,4.381953252,0.272836183,-0.159331564
413,CA,0.737961649,0.014144149,0.014144149,1.13994777,Upland,0.788570585,1.200354833,1.200354833,-0.162617663,-0.219499883,-0.063661503,0.111845635,-0.025100417,California,San Bernardino County,0.283450557,0.29351294,0.273665049,0.264806144,0.150441186,1.773069846,-1.30496983,-0.374289762,-0.071341418,-0.007047375,0.316051367,-0.369801149,-1.169907615,0.658006517,0.719841696,-1.333557833,0.391924897,0.674302092,0.725232589,1.359121438,0.276945788,1.417214924,-0.46642889,-0.548524853,-0.680341911,0.016166159,1.029059765,-0.782129891,0.656206446,0.426314651,-0.093801678,1.512899725,-0.159345869
414,AR,-2.113122013,1.900990375,1.900990375,0.07179896,Springdale,-0.598481767,-0.547365857,-0.547365857,-0.14625674,-0.123240054,0.562651302,0.131301784,0.496373325,Arkansas,Washington County,-0.557935802,-0.555757207,-0.560009712,-0.581004489,-0.560386695,-0.316911503,0.827256049,-0.731764684,0.152063979,-0.628376245,3.95030418,-0.944077364,-0.771258439,0.646590471,0.235845753,-0.079816828,-0.747790732,-0.609917718,0.513529812,0.626332691,0.456365217,1.530051682,-0.620998567,-0.06620181,-0.725805989,-0.825792239,-0.806109078,-0.274527346,0.385429306,-0.192728911,-0.42533908,-0.915946535,-0.159872289
415,PA,-0.042637486,1.850164027,1.850164027,-1.263387054,Bethlehem,-0.491417645,-0.210279558,-0.210279558,,,,,,Pennsylvania,Northampton County,-0.523678854,-0.52335582,-0.52395451,-0.522967217,-0.5218302,-0.503621171,1.04649496,-0.601849029,-0.250065736,-0.547950427,-0.458899601,-0.031226264,-0.022948936,-0.976390688,-0.705031514,-0.324282667,-0.276184264,0.428494394,-0.079237962,0.649554869,0.772675025,-1.433397934,-0.388313032,0.25142556,-0.243886756,-0.741596399,0.28444528,1.166265902,-0.84969449,-0.889152918,-1.088413885,-0.594275917,-0.160475956
416,IL,0.457551781,0.224546057,0.224546057,0.427848563,Schaumburg,-0.310719142,-0.986412249,-0.986412249,,,,,,Illinois,Cook County,1.665701003,1.630922268,1.699331664,1.842592581,1.689773796,0.145194926,-0.91033979,1.389915177,-0.250065736,0.008722393,-0.432177154,-0.243310295,0.121185421,0.492473855,0.448695509,-0.000604433,0.402643226,-0.028005617,-0.940162587,0.414752841,-2.204358458,-0.839520255,2.772886161,0.845506381,0.347146266,-0.302575235,1.687189282,0.671962987,-0.320016401,-0.911261617,-0.591107781,1.564180549,-0.160793524
417,SC,-1.059758353,-0.152196206,-0.152196206,-1.263387054,Mount Pleasant,0.454972486,0.197058512,0.197058512,-0.267405482,-0.290415654,-0.94555668,-0.939063749,-1.009506337,South Carolina,Charleston County,-0.485143888,-0.487321769,-0.482995319,-0.4742386,-0.47752187,-0.956392116,0.209308233,1.519830831,-0.205384656,-0.77503509,-0.298564918,-0.30965396,0.567883686,0.526721992,0.479877321,0.349022688,0.688465328,-0.278829799,-0.305054257,-0.787639963,-0.133725348,-0.881091693,-0.381664874,1.145487786,1.483748232,0.71980282,-0.694311436,-0.640267171,0.644330255,0.089156997,0.237735724,-0.612923489,-0.160856466
418,WA,1.219521442,1.014212342,1.014212342,1.314412076,Auburn,0.279617279,0.114849289,0.114849289,-0.162228117,-0.004670313,1.666315168,0.035280466,1.383448955,Washington,King County,0.282075543,0.296686457,0.267876017,0.355658692,0.402708373,-0.68507963,0.237350419,-0.490965605,-0.021075204,1.543120847,1.652173724,1.39430437,1.81820819,-0.945947899,-1.057521556,1.751628367,-1.155087226,-1.843972693,-0.975446383,-0.816022626,-1.635532417,0.039418709,1.360152557,1.069021938,0.483538502,1.032530225,0.759057912,0.264107668,-0.258260211,-0.060076719,0.071967023,-0.897298963,-0.16092799
419,IL,0.457551781,0.224546057,0.224546057,0.427848563,Decatur,-1.029970301,-1.426639521,-1.426639521,,,,,,Illinois,Macon County,-0.609413898,-0.610134639,-0.608670431,-0.629639398,-0.615180102,-1.098758238,0.810940595,0.406859141,-0.143948172,-0.80972858,-0.485622048,-1.05364714,-0.748790695,0.893938128,1.222817871,-1.145086963,1.703133787,-0.288862766,-0.206259628,1.235269819,0.591926563,0.686745379,-0.376678755,-0.413239121,-0.880383857,-1.012225884,-1.692052658,0.601031627,-0.400774495,-0.563049613,0.071967023,1.741332483,-0.161357137
420,CA,0.737961649,0.014144149,0.014144149,1.13994777,San Ramon,3.461990075,1.447992778,1.447992778,-0.282987314,-0.334083586,-1.098796298,-1.019187003,-1.155512649,California,Contra Costa County,-0.158869267,-0.162478735,-0.155354985,-0.156481085,-0.161060958,0.187204601,-0.561596963,-0.332087862,-0.171873847,1.525774102,0.636720732,1.916332162,1.524402896,-1.096259167,-1.091414829,0.883023487,-0.294048146,-0.334011119,-0.266242082,-1.089528285,-1.203596756,1.22123529,1.062647481,-0.572052806,-0.062030442,0.990432305,2.284146503,-0.660216616,0.024393119,1.581494155,0.403504425,-0.076805793,-0.16192075
421,CA,0.737961649,0.014144149,0.014144149,1.13994777,Pleasanton,3.008958133,1.162896692,1.162896692,-0.267405482,-0.287440999,-0.771957025,-0.898491478,-0.85636833,California,Alameda County,0.065468119,0.063470296,0.067402175,0.06689585,0.110044142,0.033169125,-1.199429238,-0.013504887,-0.132777902,3.260448613,1.572006383,1.527779939,1.309277952,-0.662449432,-0.863652033,1.507162528,-0.826391809,-1.773741922,-0.816669301,-0.741195606,-2.102022932,0.419500423,1.795606915,0.751394568,1.65651173,0.71980282,1.37078086,-0.398657226,0.071897881,0.84085275,-0.259570379,-0.351857481,-0.163073725
422,MI,-0.760428682,-1.417570809,-1.417570809,-0.330537093,Wyoming,-0.652341049,-0.502162619,-0.502162619,-0.142361282,-0.294044733,-0.729458407,0.321049955,-0.523267908,Michigan,Kent County,-0.374943713,-0.374533613,-0.375314608,-0.366574964,-0.360323099,-0.572470361,0.768112528,-0.135145659,-0.155118442,-0.562143218,-0.432177154,-0.385201929,-0.44730209,-0.085939126,-0.193920952,-0.296968048,-0.626316338,-0.354077053,-0.319167776,1.431368216,0.392571642,0.324479995,-0.295238818,-0.225015494,-0.407557439,-0.5311068,-0.962203899,1.733716781,-1.510010674,-0.795190949,-0.591107781,-0.561642666,-0.163102334
423,LA,-1.781662549,-1.723154995,-1.723154995,-1.263387054,Lake Charles,-0.632411101,0.923491892,0.923491892,-0.155995385,-0.195821631,0.111096647,0.147020778,0.127674389,Louisiana,Calcasieu Parish,-0.568990007,-0.569201217,-0.568743934,-0.583907319,-0.575844519,-1.037494129,0.321986836,1.450321818,-0.132777902,-0.782919974,-0.485622048,-1.000719322,-0.806811822,0.625661054,0.978786304,-1.151915618,1.678124353,-0.685164973,1.356812539,0.329604853,1.188662292,-0.59009163,-0.647591199,-0.589698771,0.183475583,-1.956422088,-1.225877584,0.253024643,0.052895976,-0.728864853,-0.756876483,0.123655607,-0.163319769
424,MN,0.738881025,1.189456405,1.189456405,-0.166754275,Plymouth,0.086774406,-0.581590987,-0.581590987,-0.28474027,-0.291724502,-0.773029996,-1.045538265,-0.893189661,Minnesota,Hennepin County,-0.114047195,-0.112103987,-0.115924741,-0.061165562,-0.030990451,-0.793021157,0.566718644,0.103170955,0.012435606,0.04026193,-0.405454707,0.489845343,1.136954675,-0.559705021,-0.432529597,1.382881012,-0.922856769,-0.685164973,-1.36356814,-0.59670205,-0.555028747,-0.762316157,0.597276411,0.292599478,0.774508605,0.310851598,-0.523450889,0.986720897,-0.735683063,-0.717810504,-0.922645184,-0.95324168,-0.163425625
425,IL,0.457551781,0.224546057,0.224546057,0.427848563,Bolingbrook,-0.473863218,-0.923687059,-0.923687059,,,,,,Illinois,Will County,-0.35217418,-0.348798863,-0.355424312,-0.350380496,-0.340634339,-0.198467557,0.347479733,0.022077107,-0.255650871,-0.368175068,-0.458899601,0.836476408,0.00641081,-1.244667761,-0.911102615,-0.478610263,-0.536996932,0.29806582,0.326525693,0.904998834,1.063733209,-1.991642952,-0.134020983,-1.095549767,-0.753084437,-0.693484491,1.299061618,1.150749667,-0.552789732,-1.552413877,-0.922645184,-0.184029332,-0.163571535
426,TX,-0.416097945,-0.75524743,-0.75524743,-1.263387054,Pharr,-0.902316663,,,-0.185406092,-0.278398048,-0.648783862,-0.140685303,-0.56955144,Texas,Hidalgo County,-0.284859263,-0.286981447,-0.282779213,-0.399625586,-0.367689959,4.100522553,-2.567887932,-0.949394092,-0.266821141,-0.830229279,-0.432177154,-1.665445712,-2.100450472,3.205687376,3.355382627,-1.515200049,2.14973082,0.724466929,1.646139667,-0.263850823,0.444403922,-0.435683434,-0.669197713,-0.913208129,2.40212262,0.190571827,-0.814546636,-1.941414304,0.755966445,3.079358487,0.071967023,0.543225978,-0.163989238
427,WI,-0.343854299,0.778758422,0.778758422,-1.263387054,Appleton,-0.646576694,,,-0.220659987,-0.302611739,-0.771846681,-0.400069937,-0.734470263,Wisconsin,Outagamie County,-0.575847338,-0.574142001,-0.577460682,-0.591302451,-0.567919437,-0.979147357,1.520152981,-0.862507827,0.543023425,-0.393406698,-0.432177154,-0.222076436,-0.211011898,-1.105772539,-0.909746885,-0.507290613,-1.072913372,-0.017972649,0.150106712,1.632627097,1.126197751,-1.688765336,-0.561165144,-0.119139705,-0.643970648,-0.801736285,-1.270174763,1.370193561,-1.004084965,-1.066022507,-0.591107781,-1.685158883,-0.164544268
428,NC,-1.038370749,-0.542573052,-0.542573052,-1.263387054,Gastonia,-0.617002275,-0.860847036,-0.860847036,-0.02530277,-0.055893869,1.405521618,1.385700769,1.498312978,North Carolina,Gaston County,-0.562207611,-0.563542903,-0.560871165,-0.575022143,-0.57030423,-0.849617525,0.832354628,0.305905575,-0.099267093,-0.760842299,-0.432177154,-1.028003947,-0.967224161,0.302206427,0.584268602,-1.074068954,-0.308339251,0.40842846,0.488831155,1.684231938,1.172713899,-0.079356827,-0.662549555,-1.08378579,-0.989497645,-1.07236577,-0.067822762,0.911356327,-0.666801159,-0.70122898,-0.591107781,0.753011164,-0.165651467
429,CA,0.737961649,0.014144149,0.014144149,1.13994777,Folsom,0.842369617,0.60919503,0.60919503,-0.271690486,-0.286251137,-0.750978588,-0.93356701,-0.847632708,California,Sacramento County,0.005955883,0.001378292,0.010397772,0.036120709,-0.038616386,0.065259849,-0.45860566,-0.237754202,-0.093681958,1.210378736,1.946120643,-0.078931346,-0.189899576,0.290790381,0.224999906,0.131871468,0.459807646,0.483675714,-0.160390693,-0.712812943,-0.007467232,0.502643298,-0.25368783,-0.13678567,0.410795976,0.316865587,0.208507259,-1.961363749,1.848575957,0.575548367,0.569273126,0.888206061,-0.165969035
430,MI,-0.760428682,-1.417570809,-1.417570809,-0.330537093,Southfield,-0.607757949,-1.49133639,-1.49133639,-0.176836085,-0.260431133,-0.330815769,0.061261963,-0.257869245,Michigan,Oakland County,-0.106466219,-0.111562013,-0.101513319,-0.039310648,-0.073320307,-1.008320743,0.772191392,0.219846798,-0.194214387,0.00556844,-0.432177154,0.866272627,1.161357447,-1.159047419,-1.12124091,1.552231649,-1.544519839,-0.504571562,-1.190677539,-0.68443028,1.231191342,-1.302744845,-0.635956923,-0.913208129,-1.144075513,-0.266491303,0.189522754,1.401226031,-1.215481153,-0.673593107,0.237735724,-0.664204313,-0.166232245
431,MI,-0.760428682,-1.417570809,-1.417570809,-0.330537093,Rochester Hills,-0.100988611,-1.10984135,-1.10984135,-0.285324589,-0.384712211,-1.557147506,-1.037146418,-1.538049377,Michigan,Oakland County,-0.106466219,-0.111562013,-0.101513319,-0.039310648,-0.073320307,-1.008320743,0.772191392,0.219846798,-0.194214387,0.00556844,-0.432177154,0.866272627,1.161357447,-1.159047419,-1.12124091,1.552231649,-1.544519839,-0.504571562,-1.190677539,-0.68443028,1.231191342,-1.302744845,-0.635956923,-0.913208129,-1.144075513,-0.266491303,0.189522754,1.401226031,-1.215481153,-0.673593107,0.237735724,-0.664204313,-0.166386738
432,CT,0.798253399,-0.826907161,-0.826907161,0.783898167,New Britain,-0.688344792,-0.099942534,-0.099942534,-0.187548594,-0.200581079,0.265780736,-0.040515138,0.209460377,Connecticut,Hartford County,-0.259195595,-0.264162732,-0.254356517,-0.223749039,-0.244871685,-0.134286109,0.098159203,0.221501774,-0.216554926,-0.215208316,-0.432177154,0.478199081,0.552322143,-0.401783056,-0.498960412,0.545687944,-0.190437634,-0.123318806,-0.802555782,-0.240628644,0.328778068,-0.477254871,0.045479286,-0.077965786,-0.844012594,-0.5311068,-0.563529289,0.286273718,-0.032612594,-0.668065932,1.06657923,0.571197336,-0.166423931
433,AZ,-0.317482706,1.02737184,1.02737184,0.712688246,Goodyear,-0.081555862,-0.532056766,-0.532056766,-0.226503174,-0.200105134,-0.168478643,-0.588383769,-0.282702336,Arizona,Maricopa County,1.185470535,1.194066227,1.177043215,1.29886075,1.137681474,0.491774748,-0.000753236,-0.574541917,0.677066663,-0.376059953,0.022104448,-0.071056572,-0.174922801,0.140479113,0.250758793,-0.071622442,-0.068963241,1.466906507,0.051312083,-0.604442776,-0.092525331,0.781765807,-0.338451846,-0.595580759,0.556281028,1.086656122,0.012334038,0.507934218,-0.571791636,0.072575473,-0.259570379,-0.314562336,-0.166638504
434,OH,-1.05075814,-1.396314957,-1.396314957,-0.533485367,Canton,-0.894603109,-1.498256395,-1.498256395,0.090781877,-0.013891743,2.228843387,2.905018011,2.548866939,Ohio,Stark County,-0.491162732,-0.492796424,-0.489541835,-0.481615134,-0.494777376,-1.109260657,1.398806792,-0.283266055,-0.222140061,-0.852306955,-0.458899601,-0.866636922,-0.774807065,0.248931547,0.455474164,-1.004416676,0.420507108,0.042225154,0.068953981,1.521676688,0.966713814,-0.382234443,-0.423215862,-0.536760876,-1.180446776,-1.132505655,-0.901031605,1.059868862,-0.918576394,-0.480141993,-0.756876483,0.454650011,-0.167579766
435,GA,-1.164809228,-1.216833768,-1.216833768,-1.263387054,Warner Robins,-0.837714001,-1.362433237,-1.362433237,-0.109055116,-0.054406542,1.380127515,0.58173952,1.280885877,Georgia,Houston County,-0.590456358,-0.590650593,-0.590225209,-0.611645863,-0.598574147,-0.886375991,-0.084369937,1.687810945,-0.121607632,-0.593682755,-0.485622048,-0.719025734,-0.968157466,0.604731637,0.873039291,-0.581040084,0.202567755,-0.163450675,1.201563836,0.161889118,1.1687268,0.710500486,-0.71573482,-1.15436965,-0.443928702,-1.950408099,-0.955875731,-3.127297977,3.784394983,-0.994169237,-0.259570379,0.925501206,-0.16759121
436,CA,0.737961649,0.014144149,0.014144149,1.13994777,Union City,2.178613427,1.60057389,1.60057389,-0.21754362,-0.203079789,0.166038512,-0.373950895,0.045684424,California,Alameda County,0.065468119,0.063470296,0.067402175,0.06689585,0.110044142,0.033169125,-1.199429238,-0.013504887,-0.132777902,3.260448613,1.572006383,1.527779939,1.309277952,-0.662449432,-0.863652033,1.507162528,-0.826391809,-1.773741922,-0.816669301,-0.741195606,-2.102022932,0.419500423,1.795606915,0.751394568,1.65651173,0.71980282,1.37078086,-0.398657226,0.071897881,0.84085275,-0.259570379,-0.351857481,-0.167599793
437,CA,0.737961649,0.014144149,0.014144149,1.13994777,Perris,0.000760886,1.450774975,1.450774975,-0.184821774,-0.203912692,0.001800107,-0.139306556,-0.032471422,California,Riverside County,0.387111769,0.398433474,0.376096665,0.375352579,0.252084281,1.526263003,-0.95214814,-0.519100205,-0.082511688,-0.137936452,0.209161578,-0.16579612,-0.73601874,0.182337948,0.322612533,-1.151915618,1.135062361,0.428494394,1.116882725,0.319283884,0.051010212,1.868561959,-0.499669681,-0.536760876,-0.216608309,0.377005472,1.313827344,-0.582635441,0.133654071,1.133793007,0.071967023,1.3963524,-0.168177711
438,CA,0.737961649,0.014144149,0.014144149,1.13994777,Manteca,0.309650985,0.200132943,0.200132943,-0.219491349,-0.258765327,-0.5579324,-0.49332868,-0.580778358,California,San Joaquin County,-0.336022537,-0.332118316,-0.339787111,-0.372292637,-0.383918484,1.30512874,-1.223392561,-0.431386451,-0.171873847,0.95017756,0.770332968,-0.562729298,-1.123241058,0.755042905,0.774070933,-1.668161914,0.452662094,-0.459423209,2.369457487,1.328158533,0.051010212,2.878154013,-0.483049286,-0.513232923,-0.316629282,-0.657400559,1.031169155,-0.190296356,0.150280737,0.127847219,-0.093801678,1.839232236,-0.169259161
439,IA,-0.152091692,1.156884172,1.156884172,-1.263387054,Iowa City,-0.517584532,,,-0.22825613,-0.275066435,-0.556499091,-0.500760792,-0.581412153,Iowa,Johnson County,-0.59307957,-0.59210726,-0.593980304,-0.612834034,-0.583874909,-0.903296555,1.096970896,-0.433868916,-0.188629252,0.003991463,-0.218397577,-0.398972981,-0.062274267,1.127967064,-0.921948463,1.348737739,-0.129700437,-1.623247413,-1.225961336,-0.715393185,-1.616925958,-0.548520193,0.427748379,4.968780199,2.202080674,-0.194323441,-1.554942342,-2.555413888,3.162082609,-0.955479014,-0.922645184,-1.643201846,-0.170280531
440,AR,-2.113122013,1.900990375,1.900990375,0.07179896,Jonesboro,-0.751245849,-0.688977912,-0.688977912,-0.064452123,-0.1150895,0.787210256,0.954894094,0.882912435,Arkansas,Craighead County,-0.610895329,-0.610733331,-0.61100841,-0.63459667,-0.615080386,-0.919050183,0.974604991,0.147855321,-0.194214387,-0.808151603,-0.084785341,-1.119053346,-0.958597218,0.895840802,1.077754662,-0.529142308,-0.283329817,-0.820610031,0.502944673,1.255911755,0.565345907,1.476602691,-0.68083199,-0.013263915,-1.153168328,-0.81977825,-1.599239521,-0.181429936,0.117027404,0.161010267,0.403504425,-0.151396081,-0.17039497
441,DE,-0.272094534,-1.023976003,-1.023976003,-0.106225842,Wilmington,-0.450725879,-0.71629633,-0.71629633,0.108700984,-0.122228671,1.115737407,3.071385737,1.671193048,Delaware,New Castle County,-0.41101066,-0.414430803,-0.407661893,-0.399841617,-0.409173627,-0.651238502,0.018621366,1.084572014,-0.183044117,-0.201015525,-0.432177154,0.129669106,0.207972491,-0.259082485,-0.30644662,0.660409343,-0.058244912,-0.022989133,-0.559097589,-0.787639963,0.2490361,-1.05331622,0.163484093,0.310245443,-0.743991621,-0.470966914,-0.207042467,0.957905032,-0.336643067,-1.557941052,-1.254182586,-0.053496328,-0.170469355
442,CA,0.737961649,0.014144149,0.014144149,1.13994777,Lynwood,0.394518781,1.699839308,1.699839308,-0.132233091,-0.249008459,-0.154926372,0.573635709,0.01245931,California,Los Angeles County,3.82385639,3.82666945,3.820850223,3.759571544,3.818642505,1.561271066,-1.541543912,-0.340362744,-0.149533307,1.260841995,0.155716684,0.028345693,-0.093837543,0.366897353,0.341592766,-0.239607348,0.288314386,0.172653729,-0.223901526,0.321864126,-0.451364188,0.086928923,0.396169628,0.092611875,0.256218109,0.250711713,1.128201071,-0.239061666,-0.512410684,1.785999617,0.071967023,0.417354867,-0.170909946
443,CO,1.211682547,-1.331282307,-1.331282307,0.627236341,Loveland,0.074215486,-0.106765253,-0.106765253,-0.211700434,-0.232350392,-0.345803616,-0.430267443,-0.390357171,Colorado,Larimer County,-0.510361043,-0.507968988,-0.512645541,-0.506243401,-0.499020426,-0.556133265,1.298874637,-0.908847168,-0.043415743,-0.669377643,-0.298564918,-0.031688556,0.207356742,-0.063107034,-0.821624374,0.87346337,-0.269038712,-0.855725417,-0.146277175,-0.906331098,-0.499209369,-0.489132425,-0.491359483,0.533761,3.284125745,1.808334749,-0.609935857,-0.844194831,0.817722635,0.172064616,0.900810529,-0.89263707,-0.171015802
444,RI,0.546682924,0.773013083,0.773013083,0.516860964,Pawtucket,-0.40850071,0.043669718,0.043669718,-0.184821774,-0.261799475,-0.357622738,-0.031635625,-0.302688289,Rhode Island,Providence County,-0.376128503,-0.379595036,-0.372737239,-0.367387585,-0.373750261,0.020916303,0.215426528,-0.274163684,-0.099267093,-0.314557856,-0.298564918,-0.645301188,-0.45558695,0.423977581,0.440561124,-0.436272604,0.999296863,0.072324056,-0.453246201,0.399271389,0.053668277,-0.07341805,-0.100780193,1.274891529,-0.252979572,-0.940058022,-0.278761709,1.110850777,-0.688178302,-1.115767079,-1.419951287,0.454650011,-0.171479281
445,FL,-1.326232407,-0.654708389,-0.654708389,-0.284250644,Boynton Beach,-0.318533667,-0.012016004,-0.012016004,-0.100290336,-0.215335367,-0.084226685,0.641173116,0.087292947,Florida,Palm Beach County,-0.02447444,-0.034206516,-0.015028188,0.022738937,-0.049141537,-0.123200222,0.136908406,0.401066724,-0.255650871,-0.606298569,-0.405454707,-0.124516904,1.00510561,-0.358021547,-0.208833993,0.039001764,0.827803602,1.351527383,-0.093351481,-1.29594765,0.110816688,-0.215948693,-0.393299151,-0.648518654,0.065268979,1.76022284,-0.141651394,0.558916132,-0.894824014,0.669510336,0.735041828,0.244864825,-0.171693854
446,WI,-0.343854299,0.778758422,0.778758422,-1.263387054,Waukesha,-0.417562762,-0.731697858,-0.731697858,-0.265652526,-0.35585806,-1.262624701,-0.833286094,-1.245242428,Wisconsin,Waukesha County,-0.481204636,-0.480997242,-0.48137114,-0.473397366,-0.461843179,-0.964560664,1.614986556,-0.859197874,-0.216554926,-0.462793678,-0.378732259,1.066249274,1.240823942,-1.935338524,-1.835711111,1.184850025,-2.01255353,0.25793395,-0.774328745,-0.354159295,1.392004312,-2.062908273,-0.627646725,-0.813214327,-1.125889881,-0.36271512,-0.373684236,1.545305356,-1.160850677,-1.132348603,-0.42533908,-1.713130241,-0.171925593
